   224/499     1.44G   0.02941   0.02935         0   0.05875        27       416    0.7414    0.8786     0.894    0.6015   0.03635   0.01393         0
   225/499     1.44G   0.02965   0.02934         0   0.05898        35       416    0.7445    0.8837    0.8947    0.6012   0.03633   0.01393         0
   226/499     1.44G   0.02962   0.02962         0   0.05924        38       416     0.745    0.8837    0.8948     0.602    0.0363   0.01392         0
   227/499     1.44G   0.02936   0.02959         0   0.05894        34       416    0.7446    0.8837    0.8951    0.6028   0.03629    0.0139         0
   228/499     1.44G   0.02904   0.02912         0   0.05816        36       416    0.7455    0.8863    0.8971    0.6034   0.03629   0.01391         0
   229/499     1.44G     0.029   0.02933         0   0.05833        35       416    0.7418    0.8863    0.8968     0.604    0.0363    0.0139         0
   230/499     1.44G   0.02913   0.02946         0   0.05859        29       416    0.7413    0.8863    0.8972    0.6031   0.03629   0.01389         0
   231/499     1.44G   0.02895   0.02954         0   0.05848        35       416    0.7416    0.8889    0.8975    0.6037   0.03629   0.01389         0
   232/499     1.44G   0.02913   0.02907         0    0.0582        33       416    0.7413    0.8863    0.8966    0.6037   0.03626   0.01388         0
   233/499     1.44G   0.02919    0.0297         0   0.05889        40       416    0.7411    0.8863    0.8957    0.6022   0.03626   0.01388         0
   234/499     1.44G   0.02929   0.02919         0   0.05848        29       416    0.7439    0.8858    0.8969    0.6022   0.03626   0.01387         0
   235/499     1.44G   0.02904   0.02933         0   0.05837        39       416     0.746    0.8889    0.8997    0.6019   0.03626   0.01387         0
   236/499     1.44G   0.02893   0.02908         0   0.05802        33       416    0.7487    0.8889    0.8999    0.6012   0.03625   0.01387         0
   237/499     1.44G   0.02896   0.02908         0   0.05803        31       416    0.7477    0.8889    0.9001       0.6   0.03625   0.01387         0
   238/499     1.44G   0.02916   0.02902         0   0.05819        32       416    0.7492    0.8889    0.9004    0.6014   0.03626   0.01386         0
   239/499     1.44G   0.02919   0.02921         0    0.0584        36       416    0.7492    0.8889    0.9006    0.6019   0.03627   0.01386         0
   240/499     1.44G   0.02884   0.02888         0   0.05772        34       416    0.7505    0.8889    0.9016     0.602   0.03627   0.01387         0
   241/499     1.44G   0.02903   0.02922         0   0.05825        31       416    0.7492    0.8877    0.8997    0.6019   0.03627   0.01387         0
   242/499     1.44G   0.02897   0.02901         0   0.05798        31       416    0.7507    0.8871    0.9003    0.6021   0.03627   0.01386         0
   243/499     1.44G   0.02874   0.02899         0   0.05773        32       416    0.7507    0.8871    0.8993    0.6018   0.03626   0.01386         0
   244/499     1.44G   0.02849   0.02891         0    0.0574        27       416    0.7506    0.8863    0.9018    0.6012   0.03625   0.01385         0
   245/499     1.44G   0.02876   0.02894         0    0.0577        35       416    0.7474    0.8869    0.8985     0.602   0.03624   0.01385         0
   246/499     1.44G   0.02842   0.02892         0   0.05734        27       416     0.751    0.8885    0.9026    0.6028   0.03622   0.01384         0
   247/499     1.44G   0.02854   0.02868         0   0.05722        33       416    0.7511    0.8915    0.9028     0.603    0.0362   0.01383         0
   248/499     1.44G   0.02857   0.02891         0   0.05748        41       416    0.7545    0.8863    0.9028    0.6026   0.03618   0.01384         0
   249/499     1.44G   0.02834   0.02921         0   0.05755        36       416    0.7504    0.8837    0.9022    0.6033   0.03616   0.01384         0
   250/499     1.44G   0.02823   0.02858         0   0.05681        38       416    0.7526    0.8863    0.9052    0.6022   0.03615   0.01383         0
   251/499     1.44G   0.02836   0.02866         0   0.05702        33       416    0.7525    0.8879    0.9048    0.6024   0.03613   0.01383         0
   252/499     1.44G   0.02829   0.02863         0   0.05692        34       416    0.7528    0.8889    0.9051    0.6025   0.03613   0.01382         0
   253/499     1.44G    0.0285   0.02878         0   0.05728        34       416    0.7541    0.8889    0.9055    0.6035   0.03613   0.01382         0
   254/499     1.44G    0.0281    0.0286         0   0.05671        33       416    0.7564    0.8906    0.9056    0.6041   0.03612   0.01382         0
   255/499     1.44G   0.02868   0.02885         0   0.05752        31       416    0.7537    0.8854    0.9034     0.604   0.03612   0.01382         0
   256/499     1.44G   0.02831   0.02865         0   0.05696        36       416    0.7504    0.8837    0.9035    0.6036   0.03612   0.01382         0
   257/499     1.44G   0.02821   0.02833         0   0.05654        32       416    0.7544    0.8837    0.9035    0.6031   0.03612   0.01382         0
   258/499     1.44G   0.02822   0.02836         0   0.05658        44       416    0.7551    0.8837    0.9032    0.6034   0.03612   0.01382         0
   259/499     1.44G   0.02835   0.02876         0   0.05711        27       416    0.7577    0.8837    0.9033    0.6035   0.03612   0.01382         0
   260/499     1.44G   0.02827   0.02841         0   0.05668        33       416    0.7561    0.8786    0.9014    0.6044   0.03613   0.01382         0
   261/499     1.44G   0.02823   0.02857         0    0.0568        33       416    0.7547    0.8786    0.9016    0.6037   0.03613   0.01382         0
   262/499     1.44G   0.02817   0.02848         0   0.05666        29       416    0.7547    0.8822    0.9021    0.6041   0.03612   0.01381         0
   263/499     1.44G   0.02795   0.02814         0   0.05609        29       416    0.7533    0.8863    0.9025    0.6047   0.03612   0.01381         0
   264/499     1.44G   0.02804   0.02847         0    0.0565        34       416    0.7512    0.8863    0.9012    0.6044   0.03611    0.0138         0
   265/499     1.44G   0.02783   0.02836         0   0.05618        33       416    0.7541    0.8889    0.9027    0.6049    0.0361    0.0138         0
   266/499     1.44G   0.02783   0.02815         0   0.05599        33       416    0.7568    0.8915    0.9032    0.6042   0.03609    0.0138         0
   267/499     1.44G   0.02789   0.02808         0   0.05597        26       416    0.7598    0.8915     0.902    0.6043   0.03609    0.0138         0
   268/499     1.44G   0.02795   0.02825         0    0.0562        32       416    0.7568    0.8889    0.9016    0.6048   0.03609    0.0138         0
   269/499     1.44G    0.0283   0.02829         0   0.05659        39       416    0.7588    0.8861    0.9007    0.6055    0.0361   0.01381         0
   270/499     1.44G   0.02776   0.02834         0    0.0561        41       416    0.7605    0.8863    0.8986     0.605    0.0361   0.01381         0
   271/499     1.44G   0.02774    0.0281         0   0.05584        31       416    0.7619    0.8863    0.9018    0.6051   0.03609   0.01381         0
   272/499     1.44G   0.02761   0.02846         0   0.05607        30       416    0.7639    0.8915    0.9021    0.6044   0.03609   0.01381         0
   273/499     1.44G   0.02772   0.02826         0   0.05598        25       416    0.7629    0.8863    0.9021    0.6049   0.03608    0.0138         0
   274/499     1.44G   0.02743   0.02816         0   0.05559        31       416    0.7631    0.8907    0.9025    0.6054   0.03607   0.01381         0
   275/499     1.44G   0.02785   0.02766         0   0.05551        45       416     0.765    0.8941    0.9045    0.6055   0.03607    0.0138         0
   276/499     1.44G   0.02771   0.02799         0    0.0557        33       416    0.7654    0.8935    0.9048     0.606   0.03606    0.0138         0
   277/499     1.44G   0.02754   0.02821         0   0.05575        34       416    0.7629    0.8894    0.9047    0.6064   0.03606    0.0138         0
   278/499     1.44G   0.02754   0.02828         0   0.05582        32       416    0.7684    0.8941     0.905    0.6072   0.03604   0.01379         0
   279/499     1.44G   0.02747   0.02824         0   0.05571        26       416    0.7669    0.8925    0.9051     0.609   0.03601   0.01379         0
   280/499     1.44G   0.02759   0.02851         0    0.0561        26       416    0.7679    0.8915     0.905    0.6087   0.03599   0.01378         0
   281/499     1.44G   0.02729   0.02812         0   0.05541        29       416    0.7634    0.8863    0.9022    0.6094   0.03599   0.01378         0
   282/499     1.44G   0.02755   0.02818         0   0.05573        29       416     0.763    0.8863    0.9021    0.6092   0.03598   0.01378         0
   283/499     1.44G   0.02728   0.02811         0   0.05539        28       416    0.7609    0.8863    0.9022    0.6102   0.03596   0.01377         0
   284/499     1.44G   0.02709    0.0278         0   0.05489        34       416    0.7602    0.8863    0.9022    0.6096   0.03595   0.01377         0
   285/499     1.44G   0.02744   0.02791         0   0.05535        30       416    0.7606    0.8865    0.9023    0.6104   0.03595   0.01376         0
   286/499     1.44G   0.02707   0.02768         0   0.05475        35       416    0.7611    0.8863    0.9023    0.6107   0.03595   0.01376         0
   287/499     1.44G   0.02701   0.02757         0   0.05458        40       416    0.7627    0.8886    0.9023    0.6108   0.03594   0.01376         0
   288/499     1.44G   0.02737   0.02758         0   0.05496        29       416    0.7644    0.8887    0.9024    0.6104   0.03594   0.01375         0
   289/499     1.44G   0.02706   0.02798         0   0.05503        29       416    0.7675    0.8915    0.9019    0.6101   0.03593   0.01376         0
   290/499     1.44G   0.02688   0.02757         0   0.05444        38       416    0.7683    0.8911     0.902    0.6101   0.03591   0.01375         0
   291/499     1.44G   0.02701   0.02782         0   0.05483        30       416    0.7708    0.8941    0.9064    0.6104   0.03589   0.01375         0
   292/499     1.44G   0.02718   0.02789         0   0.05507        26       416    0.7733    0.8941     0.905    0.6114   0.03589   0.01375         0
   293/499     1.44G   0.02704   0.02735         0   0.05439        39       416    0.7747    0.8941    0.9043    0.6109   0.03587   0.01375         0
   294/499     1.44G   0.02707   0.02756         0   0.05463        33       416    0.7783    0.8983    0.9077     0.611   0.03586   0.01375         0
   295/499     1.44G   0.02727   0.02801         0   0.05528        28       416    0.7794    0.8992    0.9077    0.6133   0.03585   0.01374         0
   296/499     1.44G   0.02707   0.02737         0   0.05444        36       416    0.7802    0.8991    0.9074    0.6132   0.03583   0.01374         0
   297/499     1.44G   0.02708   0.02751         0    0.0546        33       416    0.7804    0.8999    0.9082     0.614   0.03582   0.01373         0
   298/499     1.44G   0.02698   0.02742         0    0.0544        38       416    0.7824    0.9013    0.9083    0.6127   0.03582   0.01374         0
   299/499     1.44G   0.02708   0.02758         0   0.05466        30       416    0.7855    0.9018    0.9085    0.6129   0.03581   0.01373         0
   300/499     1.44G    0.0269   0.02782         0   0.05472        33       416    0.7853    0.9018    0.9074    0.6122   0.03579   0.01373         0
   301/499     1.44G   0.02663    0.0272         0   0.05382        33       416    0.7835    0.8966    0.9073    0.6136   0.03578   0.01373         0
   302/499     1.44G   0.02684   0.02734         0   0.05418        32       416    0.7821    0.8966    0.9072    0.6122   0.03576   0.01373         0
   303/499     1.44G   0.02665   0.02744         0   0.05409        34       416    0.7819    0.8966     0.907    0.6129   0.03575   0.01373         0
   304/499     1.44G   0.02665   0.02738         0   0.05403        36       416    0.7807    0.8966    0.9071    0.6132   0.03574   0.01373         0
   305/499     1.44G   0.02695   0.02747         0   0.05442        32       416    0.7821    0.8966    0.9072    0.6138   0.03573   0.01372         0
   306/499     1.44G   0.02644   0.02764         0   0.05408        32       416    0.7821    0.8966    0.9075    0.6147   0.03573   0.01372         0
   307/499     1.44G   0.02665    0.0272         0   0.05385        39       416    0.7803    0.8966    0.9063    0.6132   0.03572   0.01372         0
   308/499     1.44G   0.02642   0.02724         0   0.05366        34       416    0.7818    0.8966    0.9076    0.6121   0.03572   0.01371         0
   309/499     1.44G   0.02658   0.02724         0   0.05381        39       416    0.7812    0.8966     0.908    0.6136   0.03573   0.01371         0
   310/499     1.44G   0.02678   0.02689         0   0.05366        39       416    0.7754    0.8941    0.9051    0.6135   0.03573    0.0137         0
   311/499     1.44G   0.02651   0.02705         0   0.05356        30       416    0.7752    0.8941    0.9053    0.6142   0.03572    0.0137         0
   312/499     1.44G   0.02621   0.02723         0   0.05345        35       416    0.7741    0.8966    0.9081    0.6143   0.03571   0.01369         0
   313/499     1.44G   0.02656   0.02718         0   0.05375        37       416    0.7754    0.8966     0.908    0.6146    0.0357   0.01368         0
   314/499     1.44G   0.02641   0.02683         0   0.05324        22       416    0.7743    0.8941    0.9078    0.6147    0.0357   0.01369         0
   315/499     1.44G   0.02664   0.02749         0   0.05413        37       416    0.7755    0.8915    0.9077    0.6144    0.0357   0.01368         0
   316/499     1.44G   0.02621   0.02677         0   0.05299        34       416    0.7772    0.8921    0.9078     0.615   0.03569   0.01368         0
   317/499     1.44G   0.02634   0.02701         0   0.05335        36       416    0.7771    0.8917    0.9079    0.6154   0.03567   0.01368         0
   318/499     1.44G   0.02642   0.02669         0   0.05311        31       416    0.7804    0.8941    0.9077    0.6152   0.03567   0.01367         0
   319/499     1.44G   0.02617   0.02691         0   0.05308        29       416    0.7831    0.8941    0.9076    0.6156   0.03566   0.01367         0
   320/499     1.44G   0.02638   0.02704         0   0.05343        36       416    0.7815    0.8915    0.9071     0.616   0.03566   0.01368         0
   321/499     1.44G   0.02641   0.02692         0   0.05333        39       416    0.7817    0.8915    0.9068     0.616   0.03565   0.01367         0
   322/499     1.44G   0.02624   0.02681         0   0.05305        41       416    0.7805    0.8889    0.9071    0.6159   0.03564   0.01366         0
   323/499     1.44G   0.02624    0.0272         0   0.05345        35       416    0.7819    0.8889    0.9072    0.6178   0.03562   0.01366         0
   324/499     1.44G   0.02616   0.02669         0   0.05285        45       416    0.7821    0.8889    0.9071    0.6176    0.0356   0.01366         0
   325/499     1.44G   0.02615   0.02653         0   0.05269        36       416    0.7803    0.8863    0.9043    0.6177   0.03559   0.01366         0
   326/499     1.44G   0.02612   0.02671         0   0.05283        37       416     0.784    0.8915    0.9112    0.6174   0.03558   0.01366         0
   327/499     1.44G   0.02572   0.02668         0    0.0524        47       416    0.7854    0.8863    0.9084    0.6168   0.03557   0.01366         0
   328/499     1.44G   0.02615   0.02659         0   0.05274        35       416     0.786    0.8863    0.9079    0.6171   0.03555   0.01367         0
   329/499     1.44G   0.02601   0.02691         0   0.05293        38       416    0.7834    0.8863    0.9078    0.6175   0.03553   0.01367         0
   330/499     1.44G   0.02604   0.02685         0   0.05289        40       416    0.7903    0.8863    0.9077    0.6183   0.03552   0.01368         0
   331/499     1.44G   0.02596   0.02691         0   0.05287        34       416    0.7911    0.8889    0.9113    0.6183    0.0355   0.01368         0
   332/499     1.44G    0.0259   0.02662         0   0.05252        41       416      0.79    0.8889    0.9113    0.6186   0.03549   0.01368         0
   333/499     1.44G   0.02621   0.02647         0   0.05268        25       416      0.79    0.8889    0.9112    0.6185   0.03547   0.01369         0
   334/499     1.44G   0.02588   0.02634         0   0.05222        44       416    0.7908    0.8915    0.9117    0.6184   0.03546   0.01369         0
   335/499     1.44G   0.02578    0.0264         0   0.05218        34       416     0.793    0.8915    0.9126    0.6173   0.03545   0.01369         0
   336/499     1.44G    0.0258   0.02665         0   0.05244        31       416    0.7919    0.8889    0.9122    0.6178   0.03544    0.0137         0
   337/499     1.44G   0.02552   0.02636         0   0.05188        30       416    0.7944    0.8888    0.9126    0.6191   0.03543    0.0137         0
   338/499     1.44G    0.0258   0.02629         0   0.05209        40       416    0.7943    0.8889    0.9115    0.6195   0.03541    0.0137         0
   339/499     1.44G   0.02568   0.02621         0   0.05189        30       416    0.7942    0.8863    0.9123    0.6203    0.0354   0.01371         0
   340/499     1.44G   0.02578    0.0266         0   0.05238        31       416    0.7922    0.8863    0.9122    0.6195   0.03539   0.01371         0
   341/499     1.44G   0.02553    0.0266         0   0.05213        38       416    0.7898    0.8863    0.9125    0.6198   0.03537   0.01372         0
   342/499     1.44G   0.02566   0.02643         0   0.05209        32       416    0.7893    0.8863    0.9123      0.62   0.03536   0.01372         0
   343/499     1.44G    0.0255   0.02606         0   0.05156        24       416    0.7886    0.8863    0.9125    0.6192   0.03535   0.01373         0
   344/499     1.44G   0.02556   0.02646         0   0.05202        32       416    0.7909    0.8889    0.9149    0.6205   0.03535   0.01375         0
   345/499     1.44G   0.02562   0.02643         0   0.05204        34       416    0.7889    0.8889     0.915    0.6209   0.03536   0.01375         0
   346/499     1.44G   0.02557    0.0262         0   0.05177        38       416    0.7834    0.8878    0.9104    0.6191   0.03536   0.01375         0
   347/499     1.44G   0.02515   0.02603         0   0.05118        32       416    0.7817    0.8883    0.9103    0.6197   0.03535   0.01375         0
   348/499     1.44G   0.02529   0.02599         0   0.05129        26       416    0.7854    0.8887    0.9104    0.6206   0.03533   0.01375         0
   349/499     1.44G   0.02531   0.02599         0    0.0513        36       416    0.7849    0.8889    0.9112    0.6208   0.03533   0.01376         0
   350/499     1.44G   0.02531   0.02595         0   0.05126        38       416    0.7873    0.8897    0.9138    0.6212   0.03533   0.01376         0
   351/499     1.44G   0.02523   0.02615         0   0.05137        25       416    0.7864    0.8863    0.9114    0.6194   0.03534   0.01376         0
   352/499     1.44G   0.02514   0.02622         0   0.05136        28       416    0.7844    0.8863    0.9114    0.6201   0.03533   0.01377         0
   353/499     1.44G    0.0252   0.02596         0   0.05115        35       416      0.79    0.8915    0.9182    0.6195   0.03533   0.01377         0
   354/499     1.44G   0.02532   0.02619         0   0.05151        30       416    0.7895    0.8889    0.9172    0.6213   0.03533   0.01376         0
   355/499     1.44G    0.0251   0.02594         0   0.05104        31       416    0.7941    0.8915    0.9185    0.6198   0.03533   0.01377         0
   356/499     1.44G   0.02531   0.02609         0    0.0514        31       416    0.7933    0.8889    0.9173    0.6219   0.03534   0.01377         0
   357/499     1.44G   0.02486   0.02598         0   0.05085        38       416    0.7952    0.8915    0.9185    0.6192   0.03534   0.01377         0
   358/499     1.44G   0.02525   0.02601         0   0.05126        31       416     0.794    0.8915    0.9184    0.6186   0.03534   0.01378         0
   359/499     1.44G   0.02506   0.02607         0   0.05113        33       416    0.7925    0.8889    0.9177      0.62   0.03534   0.01378         0
   360/499     1.44G   0.02482   0.02603         0   0.05085        47       416    0.7919    0.8889    0.9176     0.621   0.03536   0.01378         0
   361/499     1.44G   0.02504   0.02603         0   0.05107        30       416    0.7928    0.8889    0.9175    0.6213   0.03538   0.01379         0
   362/499     1.44G   0.02518    0.0259         0   0.05107        30       416    0.7936    0.8889    0.9177    0.6218   0.03539   0.01379         0
   363/499     1.44G    0.0247   0.02602         0   0.05072        34       416    0.7943    0.8889    0.9176     0.622    0.0354    0.0138         0
   364/499     1.44G   0.02488    0.0256         0   0.05049        30       416    0.7948    0.8889    0.9175    0.6219   0.03539   0.01379         0
   365/499     1.44G   0.02481   0.02548         0   0.05029        36       416     0.794    0.8889    0.9175    0.6218    0.0354    0.0138         0
   366/499     1.44G   0.02485   0.02582         0   0.05067        32       416    0.7955    0.8889    0.9174    0.6217   0.03539    0.0138         0
   367/499     1.44G   0.02485   0.02569         0   0.05054        29       416    0.7973    0.8889    0.9175    0.6223   0.03539    0.0138         0
   368/499     1.44G   0.02488    0.0259         0   0.05078        28       416    0.7974    0.8889    0.9174    0.6227   0.03538    0.0138         0
   369/499     1.44G   0.02456   0.02547         0   0.05003        36       416    0.7977    0.8889    0.9175    0.6226   0.03538    0.0138         0
   370/499     1.44G   0.02456    0.0257         0   0.05026        33       416    0.7979    0.8889    0.9163    0.6223   0.03538    0.0138         0
   371/499     1.44G   0.02477   0.02542         0   0.05019        29       416    0.7977    0.8863    0.9162    0.6234   0.03537   0.01381         0
   372/499     1.44G   0.02438   0.02567         0   0.05005        32       416    0.7975    0.8863    0.9163    0.6251   0.03536   0.01381         0
   373/499     1.44G   0.02474   0.02546         0    0.0502        27       416     0.798    0.8863     0.917     0.626   0.03535   0.01381         0
   374/499     1.44G   0.02472   0.02543         0   0.05015        24       416    0.7984    0.8889    0.9169    0.6264   0.03534   0.01381         0
   375/499     1.44G   0.02466   0.02551         0   0.05017        27       416    0.7965      0.89    0.9168    0.6269   0.03533   0.01381         0
   376/499     1.44G   0.02441   0.02541         0   0.04983        24       416    0.7963     0.889    0.9154    0.6254   0.03532   0.01381         0
   377/499     1.44G   0.02454   0.02565         0   0.05019        40       416    0.7965    0.8899    0.9171    0.6255   0.03531   0.01382         0
   378/499     1.44G   0.02453   0.02528         0   0.04981        30       416    0.8002    0.8889    0.9171    0.6261   0.03532   0.01382         0
   379/499     1.44G   0.02454   0.02553         0   0.05007        39       416    0.8004    0.8889    0.9166    0.6253   0.03531   0.01382         0
   380/499     1.44G   0.02448   0.02539         0   0.04987        45       416    0.8006    0.8915    0.9167    0.6251    0.0353   0.01382         0
   381/499     1.44G   0.02435   0.02535         0   0.04971        29       416    0.8038    0.8889     0.915    0.6253    0.0353   0.01382         0
   382/499     1.44G   0.02446   0.02511         0   0.04957        28       416    0.8059    0.8889     0.915    0.6241    0.0353   0.01382         0
   383/499     1.44G    0.0244   0.02525         0   0.04965        26       416    0.8015    0.8889    0.9149    0.6257   0.03529   0.01382         0
   384/499     1.44G   0.02428   0.02549         0   0.04976        31       416    0.8031    0.8889    0.9147    0.6264    0.0353   0.01382         0
   385/499     1.44G   0.02432   0.02521         0   0.04953        31       416    0.8048    0.8915    0.9155    0.6243   0.03531   0.01383         0
   386/499     1.44G   0.02405    0.0254         0   0.04945        31       416     0.805    0.8915     0.915    0.6244   0.03531   0.01383         0
   387/499     1.44G    0.0244    0.0255         0    0.0499        34       416    0.8056    0.8915     0.915    0.6241   0.03531   0.01383         0
   388/499     1.44G   0.02384   0.02499         0   0.04883        35       416    0.8062    0.8889    0.9119    0.6247   0.03532   0.01383         0
   389/499     1.44G   0.02405   0.02508         0   0.04913        34       416    0.8007    0.8889    0.9119    0.6245   0.03532   0.01384         0
   390/499     1.44G   0.02417   0.02489         0   0.04905        28       416    0.8014    0.8837    0.9112    0.6245   0.03532   0.01384         0
   391/499     1.44G   0.02407   0.02477         0   0.04883        31       416    0.8015    0.8837    0.9092     0.626   0.03534   0.01383         0
   392/499     1.44G   0.02378   0.02487         0   0.04865        35       416    0.7993    0.8851    0.9102    0.6246   0.03536   0.01384         0
   393/499     1.44G   0.02388   0.02491         0   0.04879        39       416    0.8014    0.8862    0.9089     0.626   0.03537   0.01384         0
   394/499     1.44G   0.02403   0.02514         0   0.04917        32       416    0.8016    0.8873    0.9083    0.6264   0.03538   0.01383         0
   395/499     1.44G   0.02405   0.02521         0   0.04926        36       416    0.8018    0.8889    0.9082    0.6257   0.03539   0.01384         0
   396/499     1.44G    0.0239   0.02502         0   0.04892        26       416    0.8012    0.8889    0.9086    0.6251    0.0354   0.01384         0
   397/499     1.44G   0.02369   0.02501         0    0.0487        37       416    0.8013    0.8889    0.9085    0.6247   0.03542   0.01384         0
   398/499     1.44G   0.02374   0.02441         0   0.04815        31       416    0.8017    0.8915    0.9097    0.6251   0.03545   0.01385         0
   399/499     1.44G   0.02391   0.02495         0   0.04885        43       416     0.801    0.8915    0.9097     0.627   0.03545   0.01385         0
   400/499     1.44G   0.02371   0.02525         0   0.04896        36       416    0.8003    0.8915    0.9097    0.6265   0.03547   0.01385         0
   401/499     1.44G    0.0241   0.02463         0   0.04872        28       416    0.8025    0.8915    0.9094    0.6257   0.03548   0.01385         0
   402/499     1.44G   0.02363   0.02453         0   0.04816        32       416     0.802    0.8915    0.9095     0.625    0.0355   0.01385         0
   403/499     1.44G   0.02355   0.02477         0   0.04832        28       416     0.804    0.8915    0.9094    0.6241   0.03552   0.01385         0
   404/499     1.44G   0.02385   0.02476         0   0.04861        30       416    0.8032    0.8915    0.9097    0.6242   0.03553   0.01384         0
   405/499     1.44G   0.02364   0.02464         0   0.04828        34       416    0.8036    0.8915    0.9094    0.6242   0.03554   0.01384         0
   406/499     1.44G   0.02389   0.02479         0   0.04868        32       416    0.8013    0.8915    0.9091     0.625   0.03555   0.01384         0
   407/499     1.44G   0.02368   0.02476         0   0.04844        28       416    0.8018    0.8915    0.9095    0.6251   0.03555   0.01384         0
   408/499     1.44G   0.02384    0.0247         0   0.04854        28       416    0.8022    0.8915    0.9094     0.626   0.03555   0.01385         0
   409/499     1.44G   0.02365   0.02479         0   0.04844        24       416    0.8021    0.8889    0.9099    0.6248   0.03556   0.01384         0
   410/499     1.44G   0.02342   0.02438         0    0.0478        26       416    0.7982    0.8891    0.9096    0.6261   0.03556   0.01383         0
   411/499     1.44G   0.02361   0.02462         0   0.04823        30       416    0.8003    0.8915    0.9098    0.6265   0.03559   0.01383         0
   412/499     1.44G   0.02349   0.02458         0   0.04807        39       416    0.7979    0.8915    0.9097    0.6257    0.0356   0.01383         0
   413/499     1.44G   0.02317    0.0247         0   0.04787        34       416    0.7998    0.8915    0.9097    0.6276   0.03561   0.01383         0
   414/499     1.44G   0.02344    0.0242         0   0.04764        37       416    0.8035    0.8915    0.9099    0.6278   0.03562   0.01382         0
   415/499     1.44G   0.02347   0.02423         0    0.0477        34       416    0.8053    0.8941    0.9099    0.6274   0.03563   0.01382         0
   416/499     1.44G   0.02368   0.02444         0   0.04812        38       416    0.8038    0.8941     0.909    0.6282   0.03565   0.01382         0
   417/499     1.44G    0.0234   0.02447         0   0.04787        22       416    0.8024    0.8941    0.9088     0.627   0.03566   0.01383         0
   418/499     1.44G   0.02335   0.02431         0   0.04766        32       416    0.8009    0.8941    0.9089     0.629   0.03566   0.01384         0
   419/499     1.44G   0.02351   0.02468         0   0.04819        37       416    0.8029    0.8915    0.9091    0.6297   0.03566   0.01383         0
   420/499     1.44G   0.02368   0.02417         0   0.04786        29       416    0.8034    0.8889    0.9099    0.6304   0.03568   0.01383         0
   421/499     1.44G   0.02317   0.02421         0   0.04737        35       416     0.803    0.8889    0.9091    0.6293   0.03568   0.01383         0
   422/499     1.44G   0.02331   0.02408         0   0.04739        31       416    0.8034    0.8889    0.9094      0.63    0.0357   0.01383         0
   423/499     1.44G   0.02337   0.02443         0    0.0478        36       416    0.8049    0.8889    0.9092    0.6305    0.0357   0.01383         0
   424/499     1.44G   0.02309   0.02415         0   0.04724        25       416    0.8055    0.8889    0.9094    0.6309   0.03571   0.01384         0
   425/499     1.44G   0.02313   0.02434         0   0.04747        36       416    0.8042    0.8889    0.9092    0.6292   0.03572   0.01384         0
   426/499     1.44G   0.02329    0.0244         0   0.04769        37       416    0.8053    0.8889    0.9091    0.6298   0.03572   0.01384         0
   427/499     1.44G   0.02342   0.02449         0   0.04792        42       416    0.8079    0.8889    0.9091    0.6283   0.03572   0.01384         0
   428/499     1.44G   0.02314   0.02396         0    0.0471        28       416    0.8077    0.8889    0.9092    0.6294   0.03573   0.01384         0
   429/499     1.44G   0.02318   0.02421         0   0.04738        35       416    0.8081    0.8889    0.9095      0.63   0.03574   0.01385         0
   430/499     1.44G   0.02306   0.02417         0   0.04723        49       416    0.8071    0.8889    0.9092    0.6304   0.03574   0.01384         0
   431/499     1.44G   0.02292   0.02425         0   0.04717        24       416    0.8092    0.8863    0.9095    0.6295   0.03575   0.01385         0
   432/499     1.44G    0.0234   0.02444         0   0.04785        29       416    0.8082    0.8863    0.9094    0.6304   0.03576   0.01385         0
   433/499     1.44G   0.02291   0.02423         0   0.04714        31       416    0.8128    0.8889    0.9125    0.6301   0.03577   0.01384         0
   434/499     1.44G   0.02269   0.02399         0   0.04668        30       416    0.8155    0.8908    0.9125    0.6306   0.03578   0.01384         0
   435/499     1.44G   0.02317   0.02438         0   0.04754        28       416    0.8133    0.8892    0.9126    0.6301   0.03578   0.01384         0
   436/499     1.44G   0.02314   0.02419         0   0.04733        37       416    0.8113     0.889    0.9122    0.6298   0.03579   0.01384         0
   437/499     1.44G    0.0229   0.02409         0   0.04699        31       416    0.8174    0.8907    0.9121    0.6298   0.03581   0.01384         0
   438/499     1.44G   0.02285   0.02417         0   0.04702        33       416    0.8174    0.8915    0.9103    0.6291   0.03581   0.01385         0
   439/499     1.44G   0.02292   0.02414         0   0.04706        33       416    0.8148    0.8915    0.9109    0.6288   0.03582   0.01386         0
   440/499     1.44G   0.02292   0.02417         0   0.04709        38       416    0.8145    0.8915    0.9112    0.6272   0.03583   0.01386         0
   441/499     1.44G   0.02301   0.02408         0   0.04709        33       416    0.8152    0.8915    0.9113    0.6264   0.03584   0.01386         0
   442/499     1.44G     0.023   0.02391         0   0.04691        39       416    0.8134    0.8915    0.9114    0.6271   0.03584   0.01387         0
   443/499     1.44G     0.023    0.0238         0   0.04681        28       416     0.815    0.8882    0.9111    0.6269   0.03584   0.01387         0
   444/499     1.44G   0.02261   0.02352         0   0.04613        33       416     0.819    0.8887     0.911    0.6259   0.03584   0.01388         0
   445/499     1.44G   0.02299   0.02413         0   0.04713        38       416    0.8194    0.8911    0.9153    0.6279   0.03586   0.01389         0
   446/499     1.44G   0.02278   0.02374         0   0.04651        31       416    0.8194    0.8913    0.9154    0.6286   0.03588    0.0139         0
